epoch,reward,loss,policy_loss,value_loss,entropy
447,18.8824,0.5857,0.1532,0.9220,5.6927
448,27.7692,0.5560,0.1445,0.8799,5.6927
449,18.1502,0.6272,0.2299,0.8515,5.6922
450,20.8408,0.7539,0.3153,0.9340,5.6927
451,15.3635,0.4356,0.0142,0.8996,5.6912
452,23.5425,0.7239,0.3010,0.9029,5.6920
453,24.6164,0.5921,0.1429,0.9554,5.6934
454,18.3406,0.6184,0.1684,0.9570,5.6914
455,11.8851,0.9423,0.4916,0.9584,5.6917
456,19.2750,0.5884,0.1659,0.9020,5.6930
457,16.3644,0.5531,0.1296,0.9040,5.6914
458,15.9341,0.8360,0.4230,0.8828,5.6918
459,16.1813,0.5790,0.1634,0.8882,5.6918
460,29.8306,0.5831,0.1314,0.9602,5.6923
461,29.3450,0.4648,0.0554,0.8756,5.6920
462,32.5129,0.7121,0.2851,0.9109,5.6914
463,18.6517,0.6074,0.1787,0.9144,5.6920
464,15.8575,0.4958,0.0592,0.9301,5.6920
465,28.3133,0.7633,0.3170,0.9495,5.6916
466,31.6864,0.8814,0.4366,0.9465,5.6921
467,24.1100,0.4339,0.0087,0.9074,5.6917
468,17.6768,0.6865,0.2208,0.9882,5.6927
469,18.6647,0.4885,0.0663,0.9014,5.6914
470,23.3105,0.5428,0.1200,0.9025,5.6916
471,15.4564,0.6676,0.2137,0.9647,5.6919
472,37.2361,0.6020,0.1458,0.9693,5.6924
473,19.8696,0.6764,0.2719,0.8659,5.6920
474,31.6280,0.5958,0.1698,0.9089,5.6920
475,23.3264,0.6793,0.2161,0.9834,5.6919
476,25.9952,0.8601,0.4183,0.9407,5.6917
477,29.4464,0.5881,0.1361,0.9610,5.6915
478,35.5489,0.5393,0.1117,0.9121,5.6923
479,21.4276,0.5683,0.1203,0.9527,5.6908
480,21.7464,0.6876,0.2783,0.8755,5.6921
481,19.7025,0.5233,0.1001,0.9031,5.6907
482,30.5800,0.4768,-0.0103,1.0310,5.6914
483,24.5278,0.4716,0.0504,0.8994,5.6907
484,19.5169,0.5991,0.1942,0.8667,5.6927
485,34.6101,0.5582,0.1233,0.9267,5.6913
486,22.5500,0.6001,0.1776,0.9019,5.6922
487,22.6631,0.4335,-0.0049,0.9337,5.6913
488,28.9819,0.5902,0.1616,0.9140,5.6913
489,18.9389,0.5596,0.1094,0.9573,5.6917
490,24.2833,0.5917,0.1259,0.9883,5.6919
491,21.0790,0.7279,0.2980,0.9167,5.6932
492,24.8408,0.6433,0.2187,0.9061,5.6920
493,22.6517,0.5180,0.0895,0.9138,5.6923
494,33.0114,0.6685,0.2430,0.9080,5.6924
495,16.0528,0.5604,0.1299,0.9180,5.6915
496,27.4808,0.5422,0.1064,0.9286,5.6920
497,25.2357,0.5517,0.1443,0.8717,5.6927
498,19.1469,0.6539,0.2437,0.8773,5.6914
499,17.9206,0.5495,0.1333,0.8893,5.6931
500,19.2786,0.5859,0.1377,0.9532,5.6921
501,16.6276,0.5353,0.1067,0.9141,5.6904
502,24.9567,0.6613,0.2245,0.9306,5.6917
503,16.0553,0.6788,0.2602,0.8942,5.6931
504,31.9297,0.7507,0.3437,0.8708,5.6914
505,33.1615,0.7439,0.3283,0.8880,5.6917
506,30.6069,0.6937,0.2512,0.9419,5.6902
507,18.1383,0.5904,0.1666,0.9046,5.6924
508,19.3014,0.6797,0.2561,0.9040,5.6919
509,15.8766,0.5866,0.1480,0.9340,5.6913
510,32.0544,0.5413,0.1372,0.8651,5.6922
511,24.1948,0.6221,0.1920,0.9171,5.6915
